scheduler,patronID,drink,execTime,waitTime,turnaroundTime,queueLevel
SJF,42,Pina Colada,100,4186,4291,0
SJF,44,Pina Colada,100,4209,4314,0
SJF,47,Pina Colada,100,4283,4386,0
SJF,42,Martini,60,90,154,0
SJF,44,White Wine,25,68,94,0
SJF,15,Pina Colada,100,3120,3225,0
SJF,42,Vodka shot,20,51,75,0
SJF,47,Pina Colada,100,139,244,0
SJF,15,Cider,25,7,33,0
SJF,8,B52,200,7001,7206,0
SJF,15,Mojito,75,103,181,0
SJF,8,Vodka shot,20,68,90,0
SJF,5,B52,200,7061,7263,0
SJF,8,Vodka shot,20,201,261,0
SJF,15,Vodka shot,20,216,240,0
SJF,5,Margarita,75,114,193,0
SJF,8,Pina Colada,100,115,236,0
SJF,7,B52,200,7536,7741,0
SJF,8,Red Wine,25,91,120,0
SJF,7,Margarita,75,21,101,0
SJF,18,B52,200,7735,7940,0
SJF,7,Beer,25,122,152,0
SJF,18,Cosmopolitan,65,20,90,0
SJF,8,Bloody Mary,70,240,315,0
SJF,18,Mojito,75,23,101,0
SJF,7,Pina Colada,100,121,224,0
SJF,14,B52,200,7625,7830,0
SJF,18,Martini,60,199,263,0
SJF,14,Tequila shot,20,52,77,0
SJF,29,B52,200,7822,8025,0
SJF,36,B52,200,7566,7771,0
SJF,29,Pina Colada,100,193,298,0
SJF,36,Pina Colada,100,96,201,0
SJF,37,B52,200,7964,8169,0
SJF,29,Cider,25,186,212,0
SJF,36,Red Wine,25,107,137,0
SJF,43,B52,200,7611,7815,0
SJF,36,Bloody Mary,70,52,125,0
SJF,43,Tequila shot,20,63,87,0
SJF,29,Pina Colada,100,231,336,0
SJF,43,Mojito,75,103,179,0
SJF,13,B52,200,4809,5013,0
SJF,29,Vodka shot,20,158,183,0
SJF,43,Gin and Tonic,40,120,161,0
SJF,29,White Wine,25,39,68,0
SJF,13,Draft Beer,50,87,141,0
SJF,27,B52,200,4762,4966,0
SJF,13,Tequila shot,20,102,126,0
SJF,43,Red Wine,25,202,227,0
SJF,27,Red Wine,25,40,70,0
SJF,13,White Wine,25,54,81,0
SJF,35,B52,200,4938,5139,0
SJF,43,Tequila shot,20,110,133,0
SJF,27,Beer,25,107,137,0
SJF,35,Draft Beer,50,44,96,0
SJF,40,B52,200,4987,5190,0
SJF,35,Gin and Tonic,40,95,135,0
SJF,40,Martini,60,29,90,0
SJF,5,B52,200,3910,4114,0
SJF,35,Gin and Tonic,40,155,200,0
SJF,5,Martini,60,33,95,0
SJF,40,Margarita,75,200,276,0
SJF,18,B52,200,2969,3171,0
