scheduler,patronID,drink,execTime,waitTime,turnaroundTime,queueLevel
MLFQ,29,Red Wine,25,1942,1972,2
MLFQ,31,Margarita,75,1837,1913,2
MLFQ,35,B52,200,1832,2035,2
MLFQ,36,Draft Beer,50,1895,1948,2
MLFQ,38,White Wine,25,1840,1869,2
MLFQ,39,Red Wine,25,1840,1868,2
MLFQ,40,Martini,60,1755,1817,2
MLFQ,42,Red Wine,25,1747,1777,2
MLFQ,41,Gin and Tonic,40,1765,1807,2
MLFQ,43,Cider,25,1732,1760,2
MLFQ,44,Mojito,75,1753,1833,2
MLFQ,45,Martini,60,1807,1870,2
MLFQ,0,Gin and Tonic,40,1803,1845,2
MLFQ,4,Vodka shot,20,1716,1737,2
MLFQ,5,Mojito,75,1717,1797,2
MLFQ,7,Cider,25,1795,1820,2
MLFQ,6,Cider,25,1700,1727,2
MLFQ,8,Margarita,75,1697,1777,2
MLFQ,11,Tequila shot,20,1713,1735,2
MLFQ,9,Vodka shot,20,1690,1711,2
MLFQ,10,Draft Beer,50,1681,1735,2
MLFQ,13,Pina Colada,100,1643,1747,2
MLFQ,12,Martini,60,1720,1785,2
MLFQ,14,Draft Beer,50,1732,1786,2
MLFQ,15,Cosmopolitan,65,1762,1831,2
MLFQ,17,White Wine,25,1798,1825,2
MLFQ,18,Draft Beer,50,1744,1796,2
MLFQ,20,Draft Beer,50,1729,1783,2
MLFQ,19,Draft Beer,50,1781,1835,2
MLFQ,24,Draft Beer,50,1727,1782,2
MLFQ,27,Bloody Mary,70,1763,1836,2
MLFQ,22,Tequila shot,20,1833,1858,2
MLFQ,26,Draft Beer,50,1788,1838,2
MLFQ,28,Red Wine,25,1685,1713,2
MLFQ,29,Red Wine,25,1654,1683,2
MLFQ,31,Margarita,75,1676,1752,2
MLFQ,35,Draft Beer,50,1620,1674,2
MLFQ,36,Draft Beer,50,1528,1584,2
MLFQ,38,Bloody Mary,70,1506,1581,2
MLFQ,40,Beer,25,1532,1559,2
MLFQ,42,B52,200,1487,1689,2
MLFQ,41,Tequila shot,20,1686,1711,2
MLFQ,43,Margarita,75,1694,1773,2
MLFQ,4,Vodka shot,20,1665,1688,2
MLFQ,45,Red Wine,25,1642,1669,2
MLFQ,0,Mojito,75,1627,1707,2
MLFQ,5,B52,200,1606,1806,2
MLFQ,7,Gin and Tonic,40,1794,1835,2
MLFQ,6,B52,200,1806,2011,2
MLFQ,11,B52,200,2008,2211,2
MLFQ,9,Martini,60,2190,2252,2
MLFQ,8,White Wine,25,2217,2245,2
MLFQ,13,Pina Colada,100,2005,2108,2
MLFQ,12,Vodka shot,20,2051,2072,2
MLFQ,14,Cider,25,2028,2058,2
MLFQ,15,Mojito,75,2039,2119,2
MLFQ,17,Vodka shot,20,1990,2015,2
MLFQ,18,Vodka shot,20,2010,2036,2
MLFQ,22,Vodka shot,20,1873,1898,2
MLFQ,24,Margarita,75,1896,1973,2
MLFQ,27,Pina Colada,100,1851,1952,2
MLFQ,26,B52,200,1928,2133,2
MLFQ,29,Red Wine,25,2023,2049,2
MLFQ,35,Margarita,75,1968,2047,2
MLFQ,42,Bloody Mary,70,1776,1849,2
MLFQ,41,Beer,25,1832,1858,2
MLFQ,4,Cosmopolitan,65,1755,1823,2
MLFQ,43,Pina Colada,100,1768,1869,2
MLFQ,45,Mojito,75,1757,1837,2
MLFQ,5,Martini,60,1699,1762,2
MLFQ,7,Tequila shot,20,1620,1643,2
MLFQ,11,B52,200,1333,1535,2
MLFQ,9,Pina Colada,100,1371,1476,2
MLFQ,12,Pina Colada,100,1434,1535,2
MLFQ,8,Cider,25,1510,1540,2
MLFQ,13,Red Wine,25,1468,1493,2
MLFQ,14,Pina Colada,100,1461,1566,2
MLFQ,17,Bloody Mary,70,1562,1636,2
MLFQ,27,Tequila shot,20,1285,1310,2
MLFQ,29,Mojito,75,1051,1131,2
MLFQ,35,Vodka shot,20,1123,1149,2
MLFQ,4,Gin and Tonic,40,1008,1053,2
MLFQ,43,Draft Beer,50,880,934,2
MLFQ,7,White Wine,25,877,906,2
MLFQ,45,Red Wine,25,882,910,2
MLFQ,5,Tequila shot,20,848,868,2
MLFQ,11,Red Wine,25,756,785,2
MLFQ,8,White Wine,25,457,486,2
MLFQ,13,Tequila shot,20,409,432,2
MLFQ,14,Beer,25,358,386,2
MLFQ,43,Draft Beer,50,100,150,2
MLFQ,7,Gin and Tonic,40,73,118,2
MLFQ,45,Martini,60,88,152,2
MLFQ,11,Gin and Tonic,40,93,138,2
MLFQ,8,Margarita,75,107,183,2
MLFQ,14,Martini,60,183,245,2
