scheduler,patronID,drink,execTime,waitTime,turnaroundTime,queueLevel
MLFQ,42,Red Wine,25,1201,1231,1
MLFQ,41,Vodka shot,20,1202,1227,1
MLFQ,44,Tequila shot,20,1133,1157,1
MLFQ,45,Draft Beer,50,1091,1143,1
MLFQ,46,Red Wine,25,1030,1058,1
MLFQ,47,Margarita,75,741,816,1
MLFQ,1,Gin and Tonic,40,4706,4747,1
MLFQ,48,Margarita,75,656,734,1
MLFQ,3,Draft Beer,50,4581,4633,1
MLFQ,4,White Wine,25,4539,4567,1
MLFQ,6,Mojito,75,4318,4395,1
MLFQ,8,Vodka shot,20,4271,4292,1
MLFQ,7,Cider,25,3781,3810,2
MLFQ,10,Vodka shot,20,3730,3755,2
MLFQ,11,Cosmopolitan,65,2323,2393,2
MLFQ,14,Vodka shot,20,2245,2271,2
MLFQ,15,Beer,25,2041,2071,2
MLFQ,18,Vodka shot,20,1856,1881,2
MLFQ,19,B52,200,1751,1956,2
MLFQ,49,Red Wine,25,106,136,0
MLFQ,21,Gin and Tonic,40,1957,2002,2
MLFQ,20,White Wine,25,1912,1939,2
MLFQ,23,Tequila shot,20,1877,1902,2
MLFQ,22,White Wine,25,1880,1910,2
MLFQ,25,Draft Beer,50,1854,1906,2
MLFQ,49,Red Wine,25,31,57,1
MLFQ,26,Beer,25,1889,1917,2
MLFQ,27,Mojito,75,1746,1825,2
MLFQ,29,Cosmopolitan,65,1821,1891,2
MLFQ,30,Tequila shot,20,1816,1839,2
MLFQ,31,Tequila shot,20,1792,1812,2
MLFQ,32,B52,200,1735,1939,2
MLFQ,33,Margarita,75,1863,1940,2
MLFQ,37,Martini,60,1929,1990,2
MLFQ,35,Bloody Mary,70,1896,1970,2
MLFQ,36,Cider,25,1943,1970,2
MLFQ,38,B52,200,1912,2116,2
MLFQ,41,Mojito,75,2015,2091,2
MLFQ,44,B52,200,2067,2268,2
MLFQ,40,Vodka shot,20,2255,2280,2
MLFQ,42,Draft Beer,50,2196,2250,2
MLFQ,45,Draft Beer,50,2195,2250,2
MLFQ,46,White Wine,25,2173,2203,2
MLFQ,47,Gin and Tonic,40,2201,2242,2
MLFQ,1,Draft Beer,50,2169,2219,2
MLFQ,48,Vodka shot,20,2174,2199,2
MLFQ,3,Bloody Mary,70,2127,2201,2
MLFQ,8,Cider,25,2171,2201,2
MLFQ,4,Pina Colada,100,2152,2256,2
MLFQ,10,Margarita,75,2252,2329,2
MLFQ,6,Margarita,75,2302,2382,2
MLFQ,7,Cider,25,2341,2370,2
MLFQ,14,Margarita,75,2346,2425,2
MLFQ,11,Vodka shot,20,2400,2424,2
MLFQ,18,Tequila shot,20,2395,2420,2
MLFQ,15,Margarita,75,2345,2422,2
MLFQ,19,Mojito,75,2284,2361,2
MLFQ,23,Martini,60,2239,2304,2
MLFQ,21,Martini,60,2250,2310,2
MLFQ,20,Margarita,75,2243,2321,2
MLFQ,22,B52,200,2266,2467,2
MLFQ,25,Vodka shot,20,2466,2489,2
MLFQ,26,Vodka shot,20,2431,2452,2
MLFQ,30,Beer,25,2379,2408,2
MLFQ,27,B52,200,2396,2598,2
MLFQ,31,Cider,25,2589,2616,2
MLFQ,29,Beer,25,2612,2640,2
MLFQ,32,Cosmopolitan,65,2433,2500,2
MLFQ,33,Mojito,75,2351,2427,2
MLFQ,37,Cosmopolitan,65,2351,2421,2
MLFQ,36,Mojito,75,2369,2450,2
MLFQ,35,Draft Beer,50,2435,2489,2
MLFQ,38,Bloody Mary,70,2398,2468,2
MLFQ,44,Gin and Tonic,40,2188,2232,2
MLFQ,40,Cosmopolitan,65,2217,2287,2
MLFQ,42,B52,200,2131,2336,2
MLFQ,45,Gin and Tonic,40,2284,2328,2
MLFQ,48,Pina Colada,100,2278,2383,2
MLFQ,46,Gin and Tonic,40,2351,2396,2
MLFQ,1,B52,200,2355,2557,2
MLFQ,8,Margarita,75,2424,2503,2
MLFQ,4,Vodka shot,20,2378,2403,2
MLFQ,10,Gin and Tonic,40,2368,2408,2
MLFQ,6,Beer,25,2324,2351,2
MLFQ,11,Mojito,75,2299,2379,2
MLFQ,18,Beer,25,2354,2384,2
MLFQ,15,Red Wine,25,2229,2258,2
MLFQ,19,Gin and Tonic,40,2148,2193,2
MLFQ,23,Cider,25,2131,2157,2
MLFQ,21,Gin and Tonic,40,2093,2138,2
MLFQ,20,Gin and Tonic,40,2092,2137,2
MLFQ,22,Red Wine,25,2006,2036,2
MLFQ,25,B52,200,2021,2226,2
MLFQ,30,Beer,25,2075,2103,2
MLFQ,27,Beer,25,1995,2021,2
MLFQ,29,Margarita,75,1875,1955,2
MLFQ,32,Cosmopolitan,65,1937,2006,2
MLFQ,33,Mojito,75,1858,1935,2
MLFQ,36,Cosmopolitan,65,1737,1807,2
MLFQ,38,Pina Colada,100,1637,1742,2
MLFQ,44,Red Wine,25,1738,1769,2
MLFQ,45,Cosmopolitan,65,1450,1520,2
MLFQ,48,Beer,25,1403,1429,2
MLFQ,46,Draft Beer,50,1394,1449,2
MLFQ,4,Cosmopolitan,65,1254,1324,2
MLFQ,8,Cosmopolitan,65,1269,1339,2
MLFQ,10,Margarita,75,1242,1321,2
MLFQ,6,Cosmopolitan,65,1309,1378,2
MLFQ,11,Cosmopolitan,65,1286,1353,2
MLFQ,18,Red Wine,25,1335,1363,2
MLFQ,15,Cosmopolitan,65,1282,1350,2
MLFQ,19,Mojito,75,1345,1425,2
MLFQ,23,B52,200,1413,1614,2
MLFQ,21,Cosmopolitan,65,1554,1620,2
MLFQ,22,Red Wine,25,1504,1531,2
MLFQ,25,Pina Colada,100,1469,1569,2
MLFQ,29,B52,200,1360,1565,2
MLFQ,32,Gin and Tonic,40,1527,1570,2
MLFQ,36,Mojito,75,1426,1501,2
MLFQ,38,Vodka shot,20,1323,1346,2
MLFQ,45,Mojito,75,1314,1392,2
MLFQ,48,Draft Beer,50,1316,1369,2
MLFQ,46,Red Wine,25,1313,1343,2
MLFQ,4,Margarita,75,1329,1406,2
MLFQ,8,Gin and Tonic,40,1334,1379,2
MLFQ,10,Mojito,75,1270,1350,2
MLFQ,6,Tequila shot,20,1314,1335,2
MLFQ,11,Bloody Mary,70,1269,1342,2
MLFQ,15,Draft Beer,50,1240,1295,2
MLFQ,18,Draft Beer,50,1265,1320,2
MLFQ,19,White Wine,25,1210,1239,2
MLFQ,21,Mojito,75,1032,1108,2
MLFQ,25,Red Wine,25,911,941,2
MLFQ,29,Beer,25,849,878,2
MLFQ,38,Red Wine,25,740,767,2
MLFQ,32,White Wine,25,761,791,2
MLFQ,48,Mojito,75,568,648,2
MLFQ,46,Mojito,75,564,645,2
MLFQ,4,Pina Colada,100,635,740,2
MLFQ,6,Cosmopolitan,65,673,743,2
MLFQ,11,Tequila shot,20,520,545,2
MLFQ,15,Vodka shot,20,539,564,2
MLFQ,18,Gin and Tonic,40,508,553,2
MLFQ,19,Draft Beer,50,475,530,2
MLFQ,21,White Wine,25,497,527,2
MLFQ,29,Gin and Tonic,40,475,518,2
MLFQ,38,Gin and Tonic,40,441,486,2
