scheduler,patronID,drink,execTime,waitTime,turnaroundTime,queueLevel
PRIORITY,11,Margarita,75,1122,1200,0
PRIORITY,12,Beer,25,2814,2844,0
PRIORITY,13,Bloody Mary,70,2754,2825,0
PRIORITY,9,White Wine,25,58,86,0
PRIORITY,11,Pina Colada,100,48,152,0
PRIORITY,12,Beer,25,105,135,0
PRIORITY,13,Red Wine,25,12,38,0
PRIORITY,14,Draft Beer,50,2790,2845,0
PRIORITY,15,Cider,25,2837,2864,0
PRIORITY,11,Draft Beer,50,19,69,0
PRIORITY,12,Tequila shot,20,57,80,0
PRIORITY,13,Beer,25,4,32,0
PRIORITY,12,Bloody Mary,70,28,103,0
PRIORITY,11,Cider,25,26,56,0
PRIORITY,13,Red Wine,25,3,32,0
PRIORITY,14,Martini,60,166,231,0
PRIORITY,15,Beer,25,207,234,0
PRIORITY,11,Pina Colada,100,20,121,0
PRIORITY,12,Cosmopolitan,65,105,172,0
PRIORITY,13,White Wine,25,113,143,0
PRIORITY,14,Pina Colada,100,115,220,0
PRIORITY,11,Tequila shot,20,84,109,0
PRIORITY,12,Pina Colada,100,107,211,0
PRIORITY,13,Red Wine,25,86,116,0
PRIORITY,14,Margarita,75,36,116,0
PRIORITY,15,Vodka shot,20,447,471,0
PRIORITY,16,Draft Beer,50,3737,3791,0
PRIORITY,13,Draft Beer,50,10,65,0
PRIORITY,14,White Wine,25,51,77,0
PRIORITY,15,B52,200,133,338,0
PRIORITY,14,Red Wine,25,51,81,0
PRIORITY,15,Martini,60,19,80,0
PRIORITY,17,Martini,60,3969,4031,0
PRIORITY,18,B52,200,3985,4190,0
PRIORITY,14,Red Wine,25,177,207,0
PRIORITY,17,Gin and Tonic,40,125,170,0
PRIORITY,18,Cider,25,64,93,0
PRIORITY,19,Cider,25,4277,4303,0
PRIORITY,20,Bloody Mary,70,3960,4032,0
PRIORITY,14,Mojito,75,24,100,0
PRIORITY,17,Martini,60,94,158,0
PRIORITY,18,Gin and Tonic,40,139,181,0
PRIORITY,19,Vodka shot,20,159,185,0
PRIORITY,20,Mojito,75,58,136,0
PRIORITY,17,Cider,25,33,59,0
PRIORITY,18,Margarita,75,17,93,0
PRIORITY,19,Cider,25,178,207,0
PRIORITY,17,Vodka shot,20,2,27,0
PRIORITY,20,Tequila shot,20,47,72,0
PRIORITY,17,Draft Beer,50,22,74,0
PRIORITY,18,Martini,60,49,114,0
PRIORITY,19,Draft Beer,50,67,117,0
PRIORITY,20,Pina Colada,100,168,271,0
PRIORITY,21,B52,200,4773,4974,0
PRIORITY,22,Cosmopolitan,65,4798,4868,0
PRIORITY,23,Red Wine,25,4849,4876,0
PRIORITY,24,Draft Beer,50,4843,4898,0
PRIORITY,22,Cosmopolitan,65,30,99,0
PRIORITY,25,Cosmopolitan,65,4912,4981,0
PRIORITY,22,Draft Beer,50,19,73,0
PRIORITY,24,White Wine,25,92,121,0
PRIORITY,26,Beer,25,5024,5054,0
PRIORITY,27,Beer,25,5025,5055,0
PRIORITY,28,Pina Colada,100,5047,5149,0
PRIORITY,22,Draft Beer,50,93,147,0
PRIORITY,24,Draft Beer,50,68,119,0
PRIORITY,26,Draft Beer,50,136,190,0
PRIORITY,22,Draft Beer,50,3,53,0
PRIORITY,24,Red Wine,25,7,37,0
PRIORITY,27,Bloody Mary,70,245,315,0
PRIORITY,26,Red Wine,25,52,80,0
PRIORITY,28,Tequila shot,20,225,249,0
PRIORITY,29,Martini,60,5491,5552,0
PRIORITY,24,Draft Beer,50,39,94,0
PRIORITY,27,Draft Beer,50,19,74,0
PRIORITY,26,Bloody Mary,70,47,120,0
PRIORITY,28,Margarita,75,244,321,0
PRIORITY,27,B52,200,52,256,0
PRIORITY,26,Tequila shot,20,132,157,0
PRIORITY,27,Vodka shot,20,15,38,0
PRIORITY,28,Margarita,75,171,248,0
PRIORITY,27,Red Wine,25,75,100,0
PRIORITY,29,Beer,25,509,539,0
PRIORITY,30,Tequila shot,20,6015,6038,0
PRIORITY,31,Red Wine,25,6024,6053,0
PRIORITY,30,Mojito,75,27,106,0
PRIORITY,29,B52,200,33,235,0
PRIORITY,31,Gin and Tonic,40,132,173,0
PRIORITY,29,B52,200,30,233,0
PRIORITY,31,B52,200,90,294,0
PRIORITY,29,Martini,60,194,259,0
PRIORITY,31,White Wine,25,54,83,0
PRIORITY,32,White Wine,25,6833,6859,0
PRIORITY,33,Cosmopolitan,65,6744,6810,0
PRIORITY,29,Pina Colada,100,12,113,0
PRIORITY,32,Cider,25,18,47,0
PRIORITY,33,Vodka shot,20,78,99,0
PRIORITY,34,Gin and Tonic,40,6953,6998,0
PRIORITY,35,White Wine,25,6925,6951,0
PRIORITY,36,Beer,25,6950,6978,0
PRIORITY,37,Cosmopolitan,65,6958,7028,0
PRIORITY,34,Mojito,75,14,93,0
PRIORITY,35,Vodka shot,20,23,47,0
PRIORITY,36,Vodka shot,20,69,90,0
PRIORITY,35,Vodka shot,20,18,42,0
PRIORITY,36,Margarita,75,22,101,0
PRIORITY,35,Pina Colada,100,77,182,0
PRIORITY,36,B52,200,26,230,0
PRIORITY,35,Red Wine,25,84,113,0
PRIORITY,38,Tequila shot,20,7531,7552,0
PRIORITY,39,Margarita,75,7525,7601,0
PRIORITY,38,Margarita,75,74,153,0
PRIORITY,35,Bloody Mary,70,26,101,0
PRIORITY,39,Beer,25,71,101,0
PRIORITY,38,Cosmopolitan,65,21,91,0
PRIORITY,40,Martini,60,7821,7886,0
PRIORITY,38,Mojito,75,14,94,0
PRIORITY,39,Pina Colada,100,115,217,0
PRIORITY,40,Martini,60,71,133,0
PRIORITY,41,Bloody Mary,70,8106,8181,0
PRIORITY,42,Tequila shot,20,8144,8166,0
PRIORITY,43,Margarita,75,8120,8198,0
PRIORITY,40,B52,200,63,264,0
PRIORITY,41,Pina Colada,100,151,255,0
PRIORITY,40,Cider,25,94,122,0
PRIORITY,42,Tequila shot,20,411,431,0
PRIORITY,43,Pina Colada,100,276,379,0
PRIORITY,41,Pina Colada,100,30,135,0
PRIORITY,42,Red Wine,25,207,232,0
PRIORITY,43,Bloody Mary,70,11,86,0
PRIORITY,44,White Wine,25,8803,8833,0
PRIORITY,41,Tequila shot,20,10,32,0
PRIORITY,45,B52,200,8744,8946,0
PRIORITY,41,Mojito,75,201,279,0
PRIORITY,42,Vodka shot,20,259,283,0
PRIORITY,43,Gin and Tonic,40,212,253,0
PRIORITY,42,Red Wine,25,39,69,0
PRIORITY,44,Draft Beer,50,254,305,0
PRIORITY,45,White Wine,25,225,252,0
PRIORITY,43,Tequila shot,20,7,31,0
PRIORITY,46,Cosmopolitan,65,9167,9235,0
PRIORITY,43,Red Wine,25,67,96,0
PRIORITY,44,White Wine,25,57,87,0
PRIORITY,45,Tequila shot,20,4,28,0
PRIORITY,47,Pina Colada,100,9299,9401,0
PRIORITY,43,Draft Beer,50,5,60,0
PRIORITY,45,Beer,25,154,181,0
PRIORITY,48,Gin and Tonic,40,9246,9287,0
PRIORITY,47,Gin and Tonic,40,6,49,0
PRIORITY,49,Bloody Mary,70,9107,9182,0
PRIORITY,45,Martini,60,61,125,0
PRIORITY,48,Gin and Tonic,40,73,114,0
PRIORITY,45,Margarita,75,0,76,0
PRIORITY,45,Martini,60,0,64,0
