scheduler,patronID,drink,execTime,waitTime,turnaroundTime,queueLevel
SJF,0,White Wine,25,1,31,0
SJF,1,Cider,25,42,69,0
SJF,2,Cider,25,0,27,0
SJF,3,B52,200,27,232,0
SJF,1,Tequila shot,20,202,228,0
SJF,4,White Wine,25,187,216,0
SJF,5,Red Wine,25,54,80,0
SJF,1,Beer,25,52,82,0
SJF,6,Beer,25,62,92,0
SJF,2,Martini,60,243,308,0
SJF,7,Gin and Tonic,40,7,51,0
SJF,5,Beer,25,20,49,0
SJF,6,Gin and Tonic,40,35,78,0
SJF,2,Tequila shot,20,5,31,0
SJF,3,Martini,60,345,408,0
SJF,5,White Wine,25,31,56,0
SJF,0,Bloody Mary,70,636,711,0
SJF,4,Mojito,75,312,389,0
SJF,3,Cider,25,69,96,0
SJF,5,Martini,60,30,92,0
SJF,9,Gin and Tonic,40,56,101,0
SJF,12,Gin and Tonic,40,31,71,0
SJF,3,Gin and Tonic,40,45,86,0
SJF,5,White Wine,25,15,42,0
SJF,11,Draft Beer,50,155,205,0
SJF,9,White Wine,25,49,77,0
SJF,12,Beer,25,41,69,0
SJF,3,Beer,25,24,54,0
SJF,10,Bloody Mary,70,328,403,0
SJF,15,Cosmopolitan,65,50,119,0
SJF,3,Draft Beer,50,44,98,0
SJF,17,White Wine,25,45,75,0
SJF,10,White Wine,25,1,29,0
SJF,15,Draft Beer,50,63,115,0
SJF,20,Draft Beer,50,54,107,0
SJF,9,Martini,60,272,336,0
SJF,15,Vodka shot,20,19,45,0
SJF,22,White Wine,25,80,110,0
SJF,15,White Wine,25,28,54,0
SJF,17,Martini,60,134,196,0
SJF,18,Cosmopolitan,65,403,470,0
SJF,22,Red Wine,25,5,32,0
SJF,15,Gin and Tonic,40,7,50,0
SJF,17,Cider,25,26,56,0
SJF,18,Draft Beer,50,48,102,0
SJF,4,Bloody Mary,70,1082,1152,0
SJF,22,Vodka shot,20,47,70,0
SJF,27,Tequila shot,20,8,33,0
SJF,24,Beer,25,98,127,0
SJF,26,Red Wine,25,96,122,0
SJF,29,Red Wine,25,11,37,0
SJF,17,Martini,60,155,220,0
SJF,22,Cosmopolitan,65,172,239,0
SJF,30,Martini,60,43,108,0
SJF,29,White Wine,25,46,74,0
SJF,12,Bloody Mary,70,1166,1237,0
