scheduler,patronID,drink,execTime,waitTime,turnaroundTime,queueLevel
ASJF,0,White Wine,25,2,32,0
ASJF,1,Cider,25,40,70,0
ASJF,2,Cider,25,1,31,0
ASJF,1,Tequila shot,20,2,25,0
ASJF,0,Bloody Mary,70,15,85,0
ASJF,1,White Wine,25,69,99,0
ASJF,2,Red Wine,25,20,46,0
ASJF,4,Martini,60,108,173,0
ASJF,5,Martini,60,10,75,0
ASJF,0,Beer,25,34,64,0
ASJF,6,Beer,25,59,89,0
ASJF,1,Gin and Tonic,40,67,112,0
ASJF,2,Mojito,75,83,159,0
ASJF,0,Tequila shot,20,48,73,0
ASJF,5,Beer,25,94,123,0
ASJF,1,White Wine,25,18,46,0
ASJF,7,Gin and Tonic,40,144,189,0
ASJF,4,Margarita,75,265,345,0
ASJF,8,Cider,25,5,33,0
ASJF,1,Martini,60,3,66,0
ASJF,7,Gin and Tonic,40,62,107,0
ASJF,5,Margarita,75,195,273,0
ASJF,10,Gin and Tonic,40,29,73,0
ASJF,12,White Wine,25,37,67,0
ASJF,7,White Wine,25,39,69,0
ASJF,5,Beer,25,21,51,0
ASJF,11,Gin and Tonic,40,135,180,0
ASJF,9,Draft Beer,50,239,294,0
ASJF,6,Pina Colada,100,684,787,0
ASJF,10,Beer,25,181,207,0
ASJF,4,Bloody Mary,70,505,579,0
ASJF,2,Pina Colada,100,760,861,0
ASJF,1,Bloody Mary,70,554,626,0
ASJF,17,White Wine,25,165,194,0
ASJF,3,B52,200,1571,1772,0
ASJF,8,Pina Colada,100,932,1034,0
ASJF,9,Draft Beer,50,607,657,0
ASJF,20,White Wine,25,446,476,0
ASJF,7,Cosmopolitan,65,774,841,0
ASJF,16,Martini,60,766,829,0
ASJF,12,Mojito,75,932,1010,0
ASJF,18,Draft Beer,50,763,816,0
ASJF,15,Bloody Mary,70,972,1046,0
ASJF,19,Draft Beer,50,815,865,0
ASJF,6,Cosmopolitan,65,957,1027,0
ASJF,17,White Wine,25,692,717,0
ASJF,5,Pina Colada,100,1276,1380,0
ASJF,13,Pina Colada,100,1373,1478,0
ASJF,0,B52,200,2128,2330,0
ASJF,8,Vodka shot,20,861,884,0
ASJF,9,White Wine,25,848,877,0
ASJF,3,Martini,60,1125,1190,0
ASJF,25,Red Wine,25,905,935,0
ASJF,26,Cider,25,920,949,0
ASJF,21,Pina Colada,100,1496,1598,0
ASJF,28,Beer,25,991,1020,0
ASJF,29,Vodka shot,20,972,995,0
ASJF,7,Gin and Tonic,40,1112,1153,0
ASJF,22,Pina Colada,100,1629,1734,0
