scheduler,patronID,drink,execTime,waitTime,turnaroundTime,queueLevel
MLFQ,0,White Wine,25,4,34,0
MLFQ,1,Cider,25,42,72,0
MLFQ,2,Cider,25,1,31,0
MLFQ,1,B52,200,1,206,1
MLFQ,3,White Wine,25,3,32,0
MLFQ,0,Tequila shot,20,228,252,1
MLFQ,4,Red Wine,25,13,40,0
MLFQ,2,Bloody Mary,70,185,256,1
MLFQ,1,Martini,60,141,206,2
MLFQ,5,Beer,25,20,45,0
MLFQ,3,Beer,25,62,92,1
MLFQ,4,Gin and Tonic,40,38,83,1
MLFQ,0,Martini,60,263,327,2
MLFQ,5,Beer,25,37,66,1
MLFQ,2,Mojito,75,111,189,2
MLFQ,6,Pina Colada,100,34,138,0
MLFQ,1,Margarita,75,267,344,2
MLFQ,3,Gin and Tonic,40,298,343,2
MLFQ,7,Margarita,75,37,115,0
MLFQ,6,Cider,25,81,110,1
MLFQ,4,Tequila shot,20,399,421,2
MLFQ,0,B52,200,359,560,2
MLFQ,8,Pina Colada,100,125,229,0
MLFQ,9,Gin and Tonic,40,159,204,0
MLFQ,10,Bloody Mary,70,73,146,0
MLFQ,11,Gin and Tonic,40,125,167,0
MLFQ,12,White Wine,25,88,117,0
MLFQ,13,Beer,25,61,89,0
MLFQ,8,White Wine,25,99,130,1
MLFQ,5,White Wine,25,897,923,2
MLFQ,10,Beer,25,8,38,1
MLFQ,11,Mojito,75,34,114,1
MLFQ,13,Pina Colada,100,68,172,1
MLFQ,12,Pina Colada,100,150,252,1
MLFQ,2,Pina Colada,100,1157,1262,2
MLFQ,14,Draft Beer,50,27,78,0
MLFQ,15,Cosmopolitan,65,21,91,0
MLFQ,16,Draft Beer,50,39,91,0
MLFQ,14,White Wine,25,19,49,1
MLFQ,15,Draft Beer,50,30,81,1
MLFQ,17,Pina Colada,100,50,151,0
MLFQ,18,Pina Colada,100,87,192,0
MLFQ,19,White Wine,25,88,117,0
MLFQ,16,White Wine,25,219,249,1
MLFQ,17,Bloody Mary,70,45,120,1
MLFQ,20,Pina Colada,100,30,135,0
MLFQ,18,Red Wine,25,121,148,1
MLFQ,19,Gin and Tonic,40,92,137,1
MLFQ,21,Draft Beer,50,30,83,0
MLFQ,20,B52,200,4,208,1
MLFQ,22,Vodka shot,20,113,134,0
MLFQ,21,B52,200,123,324,1
MLFQ,23,Red Wine,25,8,37,0
MLFQ,22,Martini,60,234,299,1
MLFQ,1,Martini,60,2482,2544,2
MLFQ,3,Gin and Tonic,40,2466,2510,2
MLFQ,24,Cosmopolitan,65,41,109,0
MLFQ,23,Bloody Mary,70,89,161,1
MLFQ,24,Pina Colada,100,21,126,1
MLFQ,25,Martini,60,61,123,0
MLFQ,26,Margarita,75,100,179,0
MLFQ,27,White Wine,25,88,116,0
MLFQ,28,Cider,25,67,96,0
MLFQ,29,Red Wine,25,49,79,0
MLFQ,26,Martini,60,4,69,1
MLFQ,4,Bloody Mary,70,3035,3107,2
MLFQ,28,Beer,25,66,95,1
MLFQ,27,Draft Beer,50,78,132,1
MLFQ,29,Cider,25,72,100,1
MLFQ,6,Draft Beer,50,3146,3200,2
MLFQ,10,Cosmopolitan,65,2558,2628,2
MLFQ,5,B52,200,2608,2813,2
MLFQ,11,Bloody Mary,70,2746,2821,2
MLFQ,13,Martini,60,2703,2764,2
MLFQ,12,White Wine,25,2661,2691,2
MLFQ,14,Martini,60,2350,2415,2
MLFQ,15,Vodka shot,20,2412,2434,2
MLFQ,17,Cider,25,2042,2067,2
MLFQ,19,Beer,25,1927,1953,2
MLFQ,20,B52,200,1795,1998,2
MLFQ,21,Tequila shot,20,1776,1801,2
MLFQ,22,Margarita,75,1598,1678,2
MLFQ,1,Pina Colada,100,1620,1723,2
MLFQ,3,Red Wine,25,1678,1705,2
MLFQ,23,Bloody Mary,70,1522,1595,2
MLFQ,24,Tequila shot,20,1521,1541,2
MLFQ,26,Cosmopolitan,65,1252,1318,2
MLFQ,28,Cosmopolitan,65,1226,1296,2
MLFQ,27,Martini,60,1243,1308,2
MLFQ,29,Red Wine,25,1280,1308,2
MLFQ,6,Mojito,75,1258,1337,2
MLFQ,10,Gin and Tonic,40,1314,1355,2
MLFQ,5,Cider,25,1192,1220,2
MLFQ,11,Tequila shot,20,1003,1025,2
MLFQ,13,B52,200,1004,1209,2
MLFQ,15,Cider,25,1202,1231,2
MLFQ,12,Cosmopolitan,65,1170,1236,2
MLFQ,19,Gin and Tonic,40,1145,1189,2
MLFQ,20,Margarita,75,1079,1157,2
MLFQ,21,Pina Colada,100,1140,1242,2
MLFQ,22,Tequila shot,20,1085,1106,2
MLFQ,24,Bloody Mary,70,957,1031,2
MLFQ,3,Mojito,75,979,1059,2
MLFQ,26,Red Wine,25,999,1029,2
MLFQ,23,Martini,60,1013,1075,2
MLFQ,28,Vodka shot,20,1019,1041,2
MLFQ,27,Cosmopolitan,65,914,980,2
MLFQ,29,Margarita,75,916,996,2
MLFQ,11,Bloody Mary,70,971,1042,2
MLFQ,6,Beer,25,1028,1058,2
MLFQ,10,Margarita,75,1014,1091,2
MLFQ,13,Red Wine,25,937,962,2
MLFQ,15,Mojito,75,842,920,2
MLFQ,19,Vodka shot,20,797,817,2
MLFQ,20,Gin and Tonic,40,774,818,2
MLFQ,3,Tequila shot,20,504,529,2
MLFQ,28,Vodka shot,20,523,545,2
MLFQ,26,Bloody Mary,70,483,554,2
MLFQ,23,Margarita,75,533,609,2
MLFQ,27,Cosmopolitan,65,579,646,2
MLFQ,29,Gin and Tonic,40,535,577,2
MLFQ,6,Cider,25,455,485,2
MLFQ,11,Martini,60,470,535,2
MLFQ,10,Pina Colada,100,492,593,2
MLFQ,19,Beer,25,548,575,2
MLFQ,13,Mojito,75,525,602,2
MLFQ,3,Draft Beer,50,584,637,2
MLFQ,15,Cider,25,621,651,2
MLFQ,28,Pina Colada,100,646,752,2
MLFQ,20,Draft Beer,50,693,746,2
MLFQ,26,Draft Beer,50,588,643,2
MLFQ,27,Beer,25,596,626,2
MLFQ,29,Pina Colada,100,524,628,2
MLFQ,6,Draft Beer,50,607,660,2
MLFQ,11,Mojito,75,588,665,2
MLFQ,10,Martini,60,554,615,2
MLFQ,19,Tequila shot,20,609,634,2
MLFQ,13,Beer,25,547,576,2
MLFQ,20,Beer,25,340,365,2
MLFQ,27,Pina Colada,100,281,384,2
MLFQ,19,Martini,60,157,221,2
