scheduler,patronID,drink,execTime,waitTime,turnaroundTime,queueLevel
MLFQ,0,White Wine,25,5,35,0
MLFQ,1,Cider,25,44,73,0
MLFQ,3,Cider,25,1,31,0
MLFQ,2,B52,200,31,236,0
MLFQ,4,White Wine,25,161,190,0
MLFQ,5,Red Wine,25,26,55,0
MLFQ,6,Beer,25,14,40,0
MLFQ,1,Tequila shot,20,293,316,1
MLFQ,0,Bloody Mary,70,308,379,1
MLFQ,3,Martini,60,285,350,1
MLFQ,7,Margarita,75,49,128,0
MLFQ,2,Martini,60,319,383,1
MLFQ,4,Gin and Tonic,40,213,254,1
MLFQ,6,Mojito,75,248,325,1
MLFQ,8,B52,200,49,254,0
MLFQ,9,Cider,25,90,116,0
MLFQ,10,Martini,60,91,156,0
MLFQ,11,Gin and Tonic,40,125,169,0
MLFQ,12,Bloody Mary,70,158,232,0
MLFQ,5,Beer,25,726,753,1
MLFQ,13,Bloody Mary,70,27,99,0
MLFQ,14,Gin and Tonic,40,89,135,0
MLFQ,15,White Wine,25,71,99,0
MLFQ,16,White Wine,25,90,118,0
MLFQ,17,Mojito,75,0,77,0
MLFQ,18,Pina Colada,100,53,157,0
MLFQ,19,Cosmopolitan,65,86,154,0
MLFQ,20,B52,200,150,355,0
MLFQ,21,Martini,60,303,368,0
MLFQ,22,White Wine,25,305,330,0
MLFQ,7,Pina Colada,100,1282,1383,1
MLFQ,8,Pina Colada,100,1060,1164,1
MLFQ,23,Pina Colada,100,102,207,0
MLFQ,24,Pina Colada,100,196,300,0
MLFQ,25,White Wine,25,278,308,0
MLFQ,26,Vodka shot,20,293,316,0
MLFQ,27,White Wine,25,288,316,0
MLFQ,28,Bloody Mary,70,284,356,0
MLFQ,29,Red Wine,25,306,334,0
MLFQ,30,Cider,25,210,239,0
MLFQ,31,B52,200,175,380,0
MLFQ,32,B52,200,276,479,0
MLFQ,33,B52,200,467,668,0
MLFQ,34,Margarita,75,482,562,0
MLFQ,35,Red Wine,25,389,418,0
MLFQ,36,Martini,60,241,305,0
MLFQ,37,Bloody Mary,70,79,151,0
MLFQ,38,Cider,25,82,112,0
MLFQ,39,Tequila shot,20,76,101,0
MLFQ,40,Red Wine,25,100,130,0
MLFQ,9,Draft Beer,50,2423,2478,1
MLFQ,41,Cider,25,17,43,0
MLFQ,10,Gin and Tonic,40,2429,2472,1
MLFQ,42,Cosmopolitan,65,39,109,0
MLFQ,12,Beer,25,2383,2409,1
MLFQ,13,Pina Colada,100,2309,2410,1
MLFQ,43,Cider,25,65,91,0
MLFQ,44,Tequila shot,20,84,107,0
MLFQ,45,B52,200,88,289,0
MLFQ,46,Cosmopolitan,65,202,272,0
MLFQ,47,Margarita,75,219,299,0
MLFQ,48,Bloody Mary,70,251,326,0
MLFQ,15,Bloody Mary,70,2818,2892,1
MLFQ,17,Draft Beer,50,2822,2875,1
MLFQ,19,Cosmopolitan,65,2758,2826,1
MLFQ,49,Vodka shot,20,60,81,0
MLFQ,18,Draft Beer,50,2850,2905,1
MLFQ,20,White Wine,25,2742,2772,1
MLFQ,21,Draft Beer,50,2607,2659,1
MLFQ,22,Martini,60,2597,2660,1
MLFQ,23,Draft Beer,50,2375,2432,1
MLFQ,26,Beer,25,2406,2442,1
MLFQ,24,Vodka shot,20,2389,2410,1
MLFQ,25,Martini,60,2351,2416,1
MLFQ,27,Red Wine,25,2375,2407,1
MLFQ,28,Tequila shot,20,2347,2371,1
MLFQ,30,Cosmopolitan,65,2372,2442,1
MLFQ,29,Bloody Mary,70,2425,2500,1
MLFQ,31,Pina Colada,100,2406,2511,1
MLFQ,32,Pina Colada,100,2305,2406,1
MLFQ,33,Margarita,75,2203,2278,1
MLFQ,34,White Wine,25,2125,2155,1
MLFQ,35,Martini,60,2058,2118,1
MLFQ,36,Beer,25,2092,2119,1
MLFQ,39,Draft Beer,50,2102,2155,1
MLFQ,37,Cosmopolitan,65,2062,2130,1
MLFQ,40,Martini,60,2044,2109,1
MLFQ,41,Mojito,75,2077,2154,1
MLFQ,42,Gin and Tonic,40,2091,2133,1
MLFQ,44,Gin and Tonic,40,2002,2044,1
MLFQ,43,Tequila shot,20,1967,1988,1
MLFQ,45,Mojito,75,1856,1931,1
MLFQ,46,Red Wine,25,1821,1848,1
MLFQ,47,Martini,60,1740,1802,1
MLFQ,1,Beer,25,5773,5803,1
MLFQ,48,Cosmopolitan,65,1684,1751,1
MLFQ,49,Margarita,75,1686,1763,1
MLFQ,0,Gin and Tonic,40,5736,5780,1
MLFQ,3,Tequila shot,20,5758,5782,1
MLFQ,2,White Wine,25,5637,5663,1
MLFQ,4,Pina Colada,100,5621,5725,1
MLFQ,6,Margarita,75,5649,5729,1
MLFQ,5,Beer,25,5292,5321,1
MLFQ,7,Pina Colada,100,4472,4577,1
MLFQ,8,Gin and Tonic,40,4476,4517,1
MLFQ,9,Red Wine,25,3117,3143,2
MLFQ,12,Cider,25,2976,3006,2
MLFQ,13,Pina Colada,100,2882,2983,2
MLFQ,15,Bloody Mary,70,2403,2474,2
MLFQ,17,Beer,25,2469,2496,2
MLFQ,19,Margarita,75,2477,2557,2
MLFQ,18,Red Wine,25,2435,2465,2
MLFQ,20,Mojito,75,2377,2456,2
MLFQ,21,Vodka shot,20,2456,2482,2
MLFQ,22,Gin and Tonic,40,2406,2447,2
MLFQ,24,Tequila shot,20,2421,2443,2
MLFQ,23,Vodka shot,20,2422,2447,2
MLFQ,26,Bloody Mary,70,2403,2474,2
MLFQ,28,Margarita,75,2397,2476,2
MLFQ,27,Cosmopolitan,65,2363,2430,2
MLFQ,30,Gin and Tonic,40,2418,2459,2
MLFQ,29,Cider,25,2282,2312,2
MLFQ,31,Martini,60,2236,2301,2
MLFQ,32,Pina Colada,100,2205,2308,2
MLFQ,33,Beer,25,2271,2301,2
MLFQ,34,Mojito,75,2202,2278,2
MLFQ,35,Draft Beer,50,2259,2314,2
MLFQ,36,Cider,25,2297,2327,2
MLFQ,39,Pina Colada,100,2273,2378,2
MLFQ,37,Draft Beer,50,2363,2418,2
MLFQ,40,Draft Beer,50,2293,2348,2
MLFQ,43,Beer,25,2271,2300,2
MLFQ,41,Pina Colada,100,2296,2400,2
MLFQ,42,Draft Beer,50,2363,2417,2
MLFQ,44,Mojito,75,2371,2448,2
MLFQ,46,Martini,60,2286,2352,2
MLFQ,47,Tequila shot,20,2346,2367,2
MLFQ,1,Beer,25,2347,2376,2
MLFQ,48,Beer,25,2357,2383,2
MLFQ,3,Pina Colada,100,2277,2381,2
MLFQ,49,Martini,60,2377,2441,2
MLFQ,0,Beer,25,2363,2390,2
MLFQ,2,Vodka shot,20,2297,2321,2
MLFQ,6,Martini,60,2204,2268,2
MLFQ,5,B52,200,2218,2422,2
MLFQ,7,Martini,60,2298,2362,2
MLFQ,8,Cider,25,2330,2358,2
MLFQ,12,Martini,60,2299,2359,2
MLFQ,9,Draft Beer,50,2341,2392,2
MLFQ,13,Margarita,75,2294,2374,2
MLFQ,17,Bloody Mary,70,2302,2377,2
