scheduler,patronID,drink,execTime,waitTime,turnaroundTime,queueLevel
FCFS,0,Beer,25,1,29,0
FCFS,0,White Wine,25,1,29,0
FCFS,0,Margarita,75,0,75,0
FCFS,0,B52,200,0,200,0
FCFS,1,Tequila shot,20,61,82,0
FCFS,0,Beer,25,11,36,0
FCFS,1,Cosmopolitan,65,23,89,0
FCFS,2,Draft Beer,50,51,106,0
FCFS,0,White Wine,25,18,47,0
FCFS,3,Pina Colada,100,0,103,0
FCFS,2,B52,200,75,280,0
FCFS,4,Gin and Tonic,40,193,237,0
FCFS,5,Beer,25,200,226,0
FCFS,3,White Wine,25,152,182,0
FCFS,6,Draft Beer,50,162,212,0
FCFS,7,Cosmopolitan,65,167,235,0
FCFS,2,White Wine,25,210,240,0
FCFS,8,White Wine,25,172,202,0
FCFS,4,Cosmopolitan,65,128,194,0
FCFS,5,Gin and Tonic,40,176,218,0
FCFS,6,Mojito,75,137,217,0
FCFS,3,Beer,25,218,246,0
FCFS,7,Gin and Tonic,40,229,271,0
FCFS,9,White Wine,25,266,292,0
FCFS,4,Martini,60,169,229,0
FCFS,8,Martini,60,197,262,0
FCFS,10,Pina Colada,100,224,329,0
FCFS,5,Draft Beer,50,299,352,0
FCFS,11,Vodka shot,20,327,351,0
FCFS,6,Red Wine,25,300,328,0
FCFS,7,Vodka shot,20,256,279,0
FCFS,12,Beer,25,271,300,0
FCFS,9,Tequila shot,20,243,264,0
FCFS,13,Cider,25,259,288,0
FCFS,4,Mojito,75,273,350,0
FCFS,14,Tequila shot,20,293,314,0
FCFS,11,Pina Colada,100,233,337,0
FCFS,10,Cosmopolitan,65,301,371,0
FCFS,15,White Wine,25,370,397,0
FCFS,6,Vodka shot,20,261,284,0
FCFS,12,Pina Colada,100,278,381,0
FCFS,16,Beer,25,340,369,0
FCFS,17,Cider,25,363,393,0
FCFS,13,Bloody Mary,70,392,463,0
FCFS,4,B52,200,378,581,0
FCFS,18,Vodka shot,20,453,478,0
FCFS,10,Tequila shot,20,466,488,0
FCFS,11,Pina Colada,100,488,592,0
FCFS,15,Pina Colada,100,464,567,0
FCFS,16,Bloody Mary,70,457,530,0
FCFS,17,Gin and Tonic,40,504,547,0
FCFS,13,Red Wine,25,422,449,0
FCFS,4,Bloody Mary,70,390,465,0
FCFS,18,B52,200,449,654,0
FCFS,10,Cider,25,632,661,0
FCFS,19,Gin and Tonic,40,588,633,0
FCFS,20,Draft Beer,50,550,605,0
FCFS,21,Martini,60,596,661,0
FCFS,22,Gin and Tonic,40,608,653,0
FCFS,11,Draft Beer,50,651,706,0
FCFS,23,Red Wine,25,665,691,0
FCFS,15,Cider,25,631,661,0
FCFS,16,B52,200,561,763,0
FCFS,17,Tequila shot,20,759,783,0
FCFS,24,Beer,25,764,790,0
FCFS,13,Martini,60,745,808,0
FCFS,25,Cider,25,802,829,0
FCFS,26,Draft Beer,50,762,817,0
FCFS,4,White Wine,25,815,844,0
FCFS,27,White Wine,25,817,845,0
FCFS,18,Pina Colada,100,806,907,0
FCFS,28,Red Wine,25,796,826,0
FCFS,10,Cosmopolitan,65,815,885,0
FCFS,19,Bloody Mary,70,831,903,0
FCFS,20,Gin and Tonic,40,858,903,0
FCFS,21,Cider,25,828,859,0
FCFS,22,Bloody Mary,70,812,886,0
FCFS,15,Vodka shot,20,786,811,0
FCFS,23,Draft Beer,50,791,845,0
FCFS,16,White Wine,25,759,784,0
FCFS,17,Tequila shot,20,767,791,0
FCFS,29,White Wine,25,764,791,0
FCFS,24,Bloody Mary,70,699,771,0
FCFS,13,Cosmopolitan,65,695,764,0
FCFS,25,Cosmopolitan,65,747,813,0
FCFS,26,Pina Colada,100,762,867,0
FCFS,4,Beer,25,786,815,0
FCFS,27,Vodka shot,20,787,809,0
FCFS,18,Gin and Tonic,40,740,785,0
FCFS,10,Red Wine,25,752,779,0
FCFS,28,Tequila shot,20,751,775,0
FCFS,19,Red Wine,25,633,663,0
FCFS,15,Vodka shot,20,636,661,0
FCFS,21,Vodka shot,20,661,686,0
FCFS,17,Cider,25,576,606,0
FCFS,22,Tequila shot,20,592,617,0
FCFS,23,Draft Beer,50,590,645,0
FCFS,16,B52,200,563,768,0
FCFS,29,Gin and Tonic,40,714,759,0
FCFS,13,Red Wine,25,738,769,0
FCFS,24,White Wine,25,742,770,0
FCFS,25,Tequila shot,20,738,760,0
FCFS,27,Pina Colada,100,736,837,0
FCFS,26,White Wine,25,778,803,0
FCFS,28,Draft Beer,50,773,827,0
FCFS,15,Beer,25,772,798,0
FCFS,18,White Wine,25,796,826,0
FCFS,22,Margarita,75,749,825,0
FCFS,19,Mojito,75,785,862,0
FCFS,23,Cosmopolitan,65,746,816,0
FCFS,25,Tequila shot,20,548,572,0
FCFS,13,Tequila shot,20,489,513,0
FCFS,27,Margarita,75,299,379,0
FCFS,28,B52,200,312,513,0
FCFS,15,Margarita,75,490,568,0
FCFS,22,Martini,60,479,544,0
FCFS,25,Bloody Mary,70,451,525,0
FCFS,19,Cider,25,513,541,0
FCFS,23,B52,200,531,734,0
FCFS,13,Mojito,75,734,813,0
FCFS,27,B52,200,656,858,0
FCFS,19,Vodka shot,20,382,405,0
FCFS,25,Draft Beer,50,386,439,0
FCFS,23,Draft Beer,50,349,403,0
FCFS,27,White Wine,25,123,152,0
FCFS,23,Gin and Tonic,40,0,45,0
FCFS,27,Draft Beer,50,0,53,0
