scheduler,patronID,drink,execTime,waitTime,turnaroundTime,queueLevel
SJF,12,Pina Colada,100,1786,1890,0
SJF,20,Beer,25,68,96,0
SJF,26,Cider,25,23,53,0
SJF,18,Bloody Mary,70,137,207,0
SJF,15,Pina Colada,100,1841,1941,0
SJF,20,Red Wine,25,101,131,0
SJF,24,Pina Colada,100,1462,1567,0
SJF,15,Cosmopolitan,65,15,84,0
SJF,27,Pina Colada,100,1408,1511,0
SJF,15,White Wine,25,54,84,0
SJF,16,Pina Colada,100,1318,1423,0
SJF,27,Vodka shot,20,17,43,0
SJF,26,Pina Colada,100,544,644,0
SJF,15,Tequila shot,20,82,103,0
SJF,24,Pina Colada,100,338,442,0
SJF,26,Red Wine,25,7,37,0
SJF,16,Pina Colada,100,162,266,0
SJF,24,Margarita,75,15,93,0
SJF,11,B52,200,4063,4265,0
SJF,24,Draft Beer,50,119,170,0
SJF,11,White Wine,25,42,72,0
SJF,13,B52,200,4093,4296,0
SJF,24,Red Wine,25,132,161,0
SJF,11,Martini,60,79,142,0
SJF,22,B52,200,3668,3873,0
SJF,11,Red Wine,25,92,119,0
SJF,22,Gin and Tonic,40,17,61,0
SJF,17,B52,200,3875,4079,0
SJF,11,Cider,25,96,126,0
SJF,17,Martini,60,19,79,0
SJF,22,Mojito,75,182,262,0
SJF,11,Gin and Tonic,40,39,83,0
SJF,17,Vodka shot,20,11,35,0
SJF,28,B52,200,3584,3789,0
SJF,22,Cider,25,165,191,0
SJF,11,Cider,25,147,175,0
SJF,17,Mojito,75,260,337,0
SJF,22,Tequila shot,20,5,29,0
SJF,28,Margarita,75,149,230,0
SJF,22,Vodka shot,20,77,102,0
SJF,17,Draft Beer,50,20,72,0
SJF,29,B52,200,4063,4269,0
SJF,17,Martini,60,102,167,0
SJF,29,Draft Beer,50,54,108,0
SJF,28,Pina Colada,100,322,427,0
SJF,29,Cosmopolitan,65,1,67,0
SJF,16,B52,200,2293,2494,0
SJF,28,White Wine,25,145,175,0
SJF,16,Draft Beer,50,19,71,0
SJF,28,Draft Beer,50,0,55,0
SJF,16,Draft Beer,50,54,108,0
SJF,28,Draft Beer,50,0,54,0
SJF,16,Bloody Mary,70,0,75,0
