scheduler,patronID,drink,execTime,waitTime,turnaroundTime,queueLevel
FCFS,0,Red Wine,25,0,30,0
FCFS,1,Vodka shot,20,0,25,0
FCFS,2,Margarita,75,4,84,0
FCFS,1,Draft Beer,50,77,127,0
FCFS,3,Beer,25,27,54,0
FCFS,2,Bloody Mary,70,0,75,0
FCFS,4,Martini,60,13,78,0
FCFS,1,Tequila shot,20,72,94,0
FCFS,3,Gin and Tonic,40,66,111,0
FCFS,1,Cosmopolitan,65,43,111,0
FCFS,2,Tequila shot,20,49,74,0
FCFS,4,Margarita,75,53,131,0
FCFS,2,Draft Beer,50,76,131,0
FCFS,3,Tequila shot,20,115,136,0
FCFS,5,Cider,25,123,153,0
FCFS,6,Red Wine,25,110,140,0
FCFS,7,White Wine,25,79,110,0
FCFS,3,White Wine,25,100,132,0
FCFS,4,Draft Beer,50,143,198,0
FCFS,8,Cider,25,102,128,0
FCFS,5,Martini,60,87,149,0
FCFS,6,Cosmopolitan,65,73,143,0
FCFS,3,Bloody Mary,70,73,147,0
FCFS,9,White Wine,25,148,178,0
FCFS,8,Beer,25,136,162,0
FCFS,5,Margarita,75,92,170,0
FCFS,6,Bloody Mary,70,159,233,0
FCFS,3,White Wine,25,57,87,0
FCFS,8,Mojito,75,80,160,0
FCFS,9,Tequila shot,20,142,163,0
FCFS,5,B52,200,129,334,0
FCFS,9,Draft Beer,50,203,257,0
FCFS,6,Draft Beer,50,243,294,0
FCFS,3,Cider,25,263,293,0
FCFS,8,Cosmopolitan,65,258,325,0
FCFS,10,Draft Beer,50,305,360,0
FCFS,11,Margarita,75,340,421,0
FCFS,9,Beer,25,195,221,0
FCFS,6,Martini,60,176,240,0
FCFS,3,B52,200,207,412,0
FCFS,12,Cider,25,375,401,0
FCFS,10,B52,200,319,524,0
FCFS,11,White Wine,25,461,491,0
FCFS,9,Cider,25,437,466,0
FCFS,6,Bloody Mary,70,385,463,0
FCFS,13,B52,200,460,663,0
FCFS,14,White Wine,25,620,647,0
FCFS,15,Gin and Tonic,40,624,664,0
FCFS,16,Cosmopolitan,65,625,691,0
FCFS,12,Red Wine,25,588,613,0
FCFS,17,Mojito,75,527,604,0
FCFS,10,Cider,25,575,605,0
FCFS,18,Draft Beer,50,453,504,0
FCFS,9,White Wine,25,504,530,0
FCFS,11,Cosmopolitan,65,515,584,0
FCFS,19,Beer,25,518,546,0
FCFS,6,Vodka shot,20,505,530,0
FCFS,20,Beer,25,480,509,0
FCFS,21,Pina Colada,100,481,585,0
FCFS,22,Martini,60,547,612,0
FCFS,23,Red Wine,25,584,611,0
FCFS,24,Martini,60,575,638,0
