scheduler,patronID,drink,execTime,waitTime,turnaroundTime,queueLevel
PRIORITY,19,Margarita,75,13,91,0
PRIORITY,20,Pina Colada,100,72,174,0
PRIORITY,19,Bloody Mary,70,21,96,0
PRIORITY,21,Tequila shot,20,146,167,0
PRIORITY,22,Red Wine,25,2853,2883,0
PRIORITY,20,Red Wine,25,5,31,0
PRIORITY,21,Mojito,75,55,133,0
PRIORITY,19,Martini,60,5,71,0
PRIORITY,22,Vodka shot,20,21,45,0
PRIORITY,20,Cosmopolitan,65,15,82,0
PRIORITY,22,Margarita,75,66,144,0
PRIORITY,19,Bloody Mary,70,61,136,0
PRIORITY,20,Beer,25,106,134,0
PRIORITY,22,Margarita,75,22,102,0
PRIORITY,23,B52,200,3081,3286,0
PRIORITY,19,Mojito,75,162,239,0
PRIORITY,20,Red Wine,25,264,290,0
PRIORITY,23,Vodka shot,20,94,116,0
PRIORITY,24,Tequila shot,20,3245,3269,0
PRIORITY,23,Gin and Tonic,40,22,63,0
PRIORITY,24,Tequila shot,20,38,63,0
PRIORITY,25,Bloody Mary,70,3109,3183,0
PRIORITY,24,Vodka shot,20,72,96,0
PRIORITY,23,Bloody Mary,70,11,84,0
PRIORITY,24,Margarita,75,71,150,0
PRIORITY,26,Pina Colada,100,3338,3441,0
PRIORITY,23,Cosmopolitan,65,30,99,0
PRIORITY,27,Martini,60,3420,3481,0
PRIORITY,26,Gin and Tonic,40,9,49,0
PRIORITY,28,Margarita,75,3474,3552,0
PRIORITY,27,Cider,25,7,37,0
PRIORITY,29,Bloody Mary,70,3534,3608,0
PRIORITY,26,Martini,60,72,137,0
PRIORITY,27,Beer,25,37,67,0
PRIORITY,28,Pina Colada,100,123,227,0
PRIORITY,26,Draft Beer,50,24,79,0
PRIORITY,27,Cider,25,57,87,0
PRIORITY,29,Mojito,75,134,213,0
PRIORITY,26,Draft Beer,50,6,60,0
PRIORITY,27,Draft Beer,50,32,87,0
PRIORITY,28,Pina Colada,100,152,256,0
PRIORITY,26,Pina Colada,100,61,166,0
PRIORITY,27,Draft Beer,50,106,158,0
PRIORITY,28,Mojito,75,38,118,0
PRIORITY,29,Beer,25,344,369,0
PRIORITY,27,Martini,60,6,70,0
PRIORITY,28,Tequila shot,20,0,25,0
PRIORITY,29,Beer,25,12,41,0
PRIORITY,28,Beer,25,27,56,0
PRIORITY,29,Pina Colada,100,0,104,0
PRIORITY,29,Martini,60,0,63,0
