scheduler,patronID,drink,execTime,waitTime,turnaroundTime,queueLevel
PRIORITY,0,Beer,25,4,35,0
PRIORITY,1,White Wine,25,50,80,0
PRIORITY,2,Margarita,75,0,77,0
PRIORITY,3,B52,200,25,230,0
PRIORITY,1,Tequila shot,20,181,206,0
PRIORITY,2,Beer,25,146,173,0
PRIORITY,1,B52,200,23,228,0
PRIORITY,3,Pina Colada,100,246,347,0
PRIORITY,1,Gin and Tonic,40,90,132,0
PRIORITY,4,Cosmopolitan,65,504,571,0
PRIORITY,5,Draft Beer,50,466,516,0
PRIORITY,1,Cosmopolitan,65,3,74,0
PRIORITY,3,Draft Beer,50,111,167,0
PRIORITY,4,White Wine,25,123,153,0
PRIORITY,6,White Wine,25,675,703,0
PRIORITY,7,Beer,25,361,389,0
PRIORITY,8,White Wine,25,266,295,0
PRIORITY,3,Gin and Tonic,40,19,60,0
PRIORITY,9,White Wine,25,231,258,0
PRIORITY,4,White Wine,25,5,34,0
PRIORITY,6,Pina Colada,100,6,111,0
PRIORITY,7,Martini,60,137,200,0
PRIORITY,4,Cider,25,16,43,0
PRIORITY,8,Red Wine,25,145,174,0
PRIORITY,6,Tequila shot,20,1,22,0
PRIORITY,9,Beer,25,128,156,0
PRIORITY,6,Pina Colada,100,26,131,0
PRIORITY,4,White Wine,25,84,114,0
PRIORITY,7,Cosmopolitan,65,134,200,0
PRIORITY,8,Pina Colada,100,99,204,0
PRIORITY,4,Vodka shot,20,17,40,0
PRIORITY,6,Cider,25,101,130,0
PRIORITY,4,Pina Colada,100,25,128,0
PRIORITY,6,Bloody Mary,70,3,77,0
PRIORITY,7,Bloody Mary,70,282,357,0
PRIORITY,4,B52,200,30,232,0
PRIORITY,6,Gin and Tonic,40,128,169,0
PRIORITY,8,Pina Colada,100,428,532,0
PRIORITY,10,Cosmopolitan,65,1461,1529,0
PRIORITY,6,Draft Beer,50,63,114,0
PRIORITY,10,Red Wine,25,1,31,0
PRIORITY,8,B52,200,28,233,0
PRIORITY,10,Martini,60,53,117,0
PRIORITY,8,Cider,25,53,83,0
PRIORITY,11,Beer,25,1798,1824,0
PRIORITY,12,Mojito,75,1798,1875,0
PRIORITY,8,Pina Colada,100,1,103,0
PRIORITY,10,White Wine,25,129,159,0
PRIORITY,11,Red Wine,25,112,138,0
PRIORITY,13,Gin and Tonic,40,2029,2072,0
PRIORITY,14,Martini,60,2023,2086,0
PRIORITY,15,Draft Beer,50,2043,2098,0
PRIORITY,10,Bloody Mary,70,37,109,0
PRIORITY,11,Bloody Mary,70,84,158,0
PRIORITY,14,Draft Beer,50,93,147,0
PRIORITY,15,Tequila shot,20,101,125,0
PRIORITY,10,Bloody Mary,70,1,75,0
PRIORITY,11,Pina Colada,100,1,106,0
PRIORITY,14,Beer,25,104,133,0
PRIORITY,15,Cosmopolitan,65,208,277,0
PRIORITY,10,Tequila shot,20,52,77,0
PRIORITY,11,Red Wine,25,6,36,0
PRIORITY,14,Vodka shot,20,25,47,0
PRIORITY,15,Cider,25,26,52,0
PRIORITY,16,Vodka shot,20,2713,2738,0
PRIORITY,17,Vodka shot,20,2692,2715,0
PRIORITY,16,Tequila shot,20,21,46,0
PRIORITY,18,Tequila shot,20,2697,2721,0
PRIORITY,19,Mojito,75,2670,2748,0
PRIORITY,11,Draft Beer,50,78,133,0
PRIORITY,15,Gin and Tonic,40,132,177,0
PRIORITY,18,B52,200,178,379,0
PRIORITY,11,Tequila shot,20,144,169,0
PRIORITY,15,Pina Colada,100,114,215,0
PRIORITY,11,Beer,25,99,126,0
PRIORITY,18,Draft Beer,50,146,198,0
PRIORITY,19,White Wine,25,399,426,0
PRIORITY,20,Vodka shot,20,3094,3117,0
PRIORITY,15,White Wine,25,14,43,0
PRIORITY,20,Margarita,75,27,107,0
PRIORITY,18,Mojito,75,61,141,0
PRIORITY,15,Tequila shot,20,9,29,0
PRIORITY,19,Cosmopolitan,65,82,151,0
PRIORITY,20,Tequila shot,20,91,113,0
PRIORITY,18,Margarita,75,1,76,0
PRIORITY,19,Margarita,75,45,121,0
PRIORITY,20,B52,200,150,351,0
PRIORITY,18,Martini,60,195,256,0
PRIORITY,19,Bloody Mary,70,181,255,0
PRIORITY,20,Cider,25,126,156,0
PRIORITY,21,Beer,25,3862,3889,0
PRIORITY,18,B52,200,24,229,0
PRIORITY,19,Mojito,75,113,193,0
PRIORITY,18,Vodka shot,20,70,95,0
PRIORITY,21,B52,200,212,417,0
PRIORITY,19,Draft Beer,50,121,175,0
PRIORITY,21,White Wine,25,44,70,0
PRIORITY,22,B52,200,4377,4580,0
PRIORITY,19,Gin and Tonic,40,126,171,0
PRIORITY,21,Draft Beer,50,96,151,0
PRIORITY,22,Vodka shot,20,89,114,0
PRIORITY,23,Tequila shot,20,4649,4670,0
PRIORITY,22,Bloody Mary,70,18,93,0
PRIORITY,21,Pina Colada,100,17,122,0
PRIORITY,23,Cider,25,178,208,0
PRIORITY,24,Gin and Tonic,40,4757,4802,0
PRIORITY,22,Margarita,75,32,110,0
PRIORITY,21,Margarita,75,35,111,0
PRIORITY,23,Cider,25,98,128,0
PRIORITY,22,Margarita,75,27,107,0
PRIORITY,21,Vodka shot,20,29,54,0
PRIORITY,23,Tequila shot,20,4,27,0
PRIORITY,21,Margarita,75,21,97,0
PRIORITY,22,Mojito,75,43,123,0
PRIORITY,23,Red Wine,25,155,185,0
PRIORITY,25,Red Wine,25,5303,5335,0
PRIORITY,26,Bloody Mary,70,5398,5468,0
PRIORITY,23,Martini,60,97,158,0
PRIORITY,25,Red Wine,25,102,132,0
PRIORITY,27,Cider,25,5512,5539,0
PRIORITY,28,Draft Beer,50,5419,5470,0
PRIORITY,26,Martini,60,22,92,0
PRIORITY,25,B52,200,1,204,0
PRIORITY,26,Vodka shot,20,90,115,0
PRIORITY,25,Beer,25,15,44,0
PRIORITY,26,B52,200,27,231,0
PRIORITY,25,Cider,25,105,146,0
PRIORITY,27,Margarita,75,551,632,0
PRIORITY,28,Vodka shot,20,584,608,0
PRIORITY,25,Beer,25,50,75,0
PRIORITY,27,Cosmopolitan,65,8,76,0
PRIORITY,29,Martini,60,6128,6189,0
PRIORITY,25,Mojito,75,39,119,0
PRIORITY,27,Cosmopolitan,65,90,160,0
PRIORITY,29,Mojito,75,39,118,0
PRIORITY,27,Draft Beer,50,28,83,0
PRIORITY,30,Gin and Tonic,40,6472,6516,0
PRIORITY,31,Cider,25,6364,6394,0
PRIORITY,29,Bloody Mary,70,16,90,0
PRIORITY,32,Tequila shot,20,6433,6457,0
PRIORITY,30,Gin and Tonic,40,18,58,0
PRIORITY,31,B52,200,36,237,0
PRIORITY,29,Gin and Tonic,40,115,159,0
PRIORITY,30,Pina Colada,100,136,240,0
PRIORITY,31,Gin and Tonic,40,138,183,0
PRIORITY,29,B52,200,40,245,0
PRIORITY,30,Margarita,75,129,209,0
PRIORITY,29,Gin and Tonic,40,70,111,0
PRIORITY,31,Vodka shot,20,215,239,0
PRIORITY,32,Cosmopolitan,65,789,859,0
PRIORITY,30,Beer,25,53,78,0
PRIORITY,29,Mojito,75,10,87,0
PRIORITY,32,Beer,25,50,78,0
PRIORITY,33,Beer,25,7421,7450,0
PRIORITY,34,Draft Beer,50,7185,7238,0
PRIORITY,35,White Wine,25,7150,7179,0
PRIORITY,29,Red Wine,25,29,58,0
PRIORITY,32,Gin and Tonic,40,44,86,0
PRIORITY,33,Cider,25,55,84,0
PRIORITY,36,Cosmopolitan,65,7063,7131,0
PRIORITY,35,Gin and Tonic,40,22,64,0
PRIORITY,32,Gin and Tonic,40,28,69,0
PRIORITY,33,Red Wine,25,50,79,0
PRIORITY,36,B52,200,64,266,0
PRIORITY,32,Beer,25,118,148,0
PRIORITY,33,Margarita,75,81,160,0
PRIORITY,35,Beer,25,271,298,0
PRIORITY,32,Mojito,75,8,85,0
PRIORITY,33,Cosmopolitan,65,21,88,0
PRIORITY,35,Pina Colada,100,44,148,0
PRIORITY,36,Cosmopolitan,65,377,446,0
PRIORITY,37,Gin and Tonic,40,7823,7867,0
PRIORITY,38,Cider,25,7856,7885,0
PRIORITY,36,Red Wine,25,25,56,0
PRIORITY,39,Vodka shot,20,7866,7891,0
PRIORITY,40,White Wine,25,7849,7879,0
PRIORITY,37,Beer,25,6,35,0
PRIORITY,38,Draft Beer,50,17,68,0
PRIORITY,39,Cosmopolitan,65,110,178,0
PRIORITY,36,Cosmopolitan,65,56,126,0
PRIORITY,37,Cosmopolitan,65,87,157,0
PRIORITY,36,Cosmopolitan,65,18,85,0
PRIORITY,37,Red Wine,25,18,48,0
PRIORITY,38,Cosmopolitan,65,204,271,0
PRIORITY,40,Margarita,75,303,383,0
PRIORITY,38,Cosmopolitan,65,30,96,0
PRIORITY,41,White Wine,25,8354,8384,0
PRIORITY,40,Mojito,75,18,97,0
PRIORITY,38,B52,200,59,264,0
PRIORITY,40,Red Wine,25,94,121,0
PRIORITY,38,Pina Colada,100,17,121,0
PRIORITY,41,Cosmopolitan,65,266,334,0
PRIORITY,42,Cosmopolitan,65,8820,8887,0
PRIORITY,38,B52,200,16,218,0
PRIORITY,41,Gin and Tonic,40,219,261,0
PRIORITY,38,Vodka shot,20,32,55,0
PRIORITY,42,Mojito,75,219,299,0
PRIORITY,43,Vodka shot,20,9184,9207,0
PRIORITY,44,Gin and Tonic,40,9138,9179,0
PRIORITY,43,Mojito,75,38,118,0
PRIORITY,42,Draft Beer,50,33,86,0
PRIORITY,44,Red Wine,25,25,55,0
PRIORITY,45,Red Wine,25,9318,9348,0
PRIORITY,46,Vodka shot,20,9203,9226,0
PRIORITY,47,Red Wine,25,8952,8982,0
PRIORITY,42,Gin and Tonic,40,17,61,0
PRIORITY,46,Margarita,75,72,149,0
PRIORITY,44,Mojito,75,55,135,0
PRIORITY,45,Tequila shot,20,104,126,0
PRIORITY,46,Draft Beer,50,19,74,0
PRIORITY,45,Draft Beer,50,52,106,0
PRIORITY,44,White Wine,25,20,48,0
PRIORITY,47,Bloody Mary,70,208,282,0
PRIORITY,46,Mojito,75,53,131,0
PRIORITY,44,Beer,25,3,31,0
PRIORITY,45,Red Wine,25,107,137,0
PRIORITY,48,White Wine,25,9332,9361,0
PRIORITY,47,Red Wine,25,19,45,0
PRIORITY,46,White Wine,25,6,36,0
PRIORITY,49,Draft Beer,50,7988,8041,0
PRIORITY,45,Mojito,75,2,83,0
PRIORITY,48,Mojito,75,50,130,0
PRIORITY,46,Pina Colada,100,74,175,0
PRIORITY,45,Tequila shot,20,70,91,0
PRIORITY,48,Vodka shot,20,11,34,0
PRIORITY,49,Cosmopolitan,65,215,285,0
PRIORITY,48,Gin and Tonic,40,67,112,0
PRIORITY,46,Draft Beer,50,38,88,0
PRIORITY,48,White Wine,25,1,30,0
PRIORITY,48,Gin and Tonic,40,0,42,0
PRIORITY,48,Gin and Tonic,40,1,42,0
