scheduler,patronID,drink,execTime,waitTime,turnaroundTime,queueLevel
FCFS,0,White Wine,25,1,31,0
FCFS,1,Cider,25,42,72,0
FCFS,2,Cider,25,0,30,0
FCFS,1,B52,200,0,205,0
FCFS,0,Tequila shot,20,200,225,0
FCFS,2,Bloody Mary,70,131,206,0
FCFS,3,White Wine,25,111,141,0
FCFS,1,Martini,60,121,181,0
FCFS,0,Red Wine,25,165,194,0
FCFS,4,Martini,60,183,244,0
FCFS,5,Beer,25,91,118,0
FCFS,2,Beer,25,60,87,0
FCFS,3,Gin and Tonic,40,57,98,0
FCFS,1,Mojito,75,76,154,0
FCFS,0,Margarita,75,88,163,0
FCFS,4,Beer,25,140,170,0
FCFS,5,Gin and Tonic,40,155,196,0
FCFS,2,Tequila shot,20,166,188,0
FCFS,6,Pina Colada,100,174,278,0
FCFS,3,B52,200,242,444,0
FCFS,1,White Wine,25,367,394,0
FCFS,4,Pina Colada,100,301,405,0
FCFS,7,Margarita,75,391,471,0
FCFS,5,Cider,25,430,455,0
FCFS,6,Martini,60,317,380,0
FCFS,8,Gin and Tonic,40,313,355,0
FCFS,3,Bloody Mary,70,334,409,0
FCFS,9,Pina Colada,100,359,464,0
FCFS,1,Draft Beer,50,346,398,0
FCFS,10,Gin and Tonic,40,388,433,0
FCFS,11,Bloody Mary,70,408,480,0
FCFS,4,Gin and Tonic,40,442,482,0
FCFS,12,White Wine,25,445,542,0
FCFS,5,White Wine,25,517,542,0
FCFS,13,Beer,25,534,563,0
FCFS,6,Beer,25,501,527,0
FCFS,8,Mojito,75,487,565,0
FCFS,3,Pina Colada,100,452,553,0
FCFS,10,Pina Colada,100,389,493,0
FCFS,11,Cosmopolitan,65,376,446,0
FCFS,14,B52,200,404,608,0
FCFS,15,Bloody Mary,70,545,617,0
FCFS,16,Martini,60,573,638,0
FCFS,12,Draft Beer,50,637,691,0
FCFS,13,White Wine,25,705,749,0
FCFS,5,Cosmopolitan,65,746,816,0
FCFS,6,Draft Beer,50,819,873,0
FCFS,17,White Wine,25,785,815,0
FCFS,18,Draft Beer,50,754,809,0
