scheduler,patronID,drink,execTime,waitTime,turnaroundTime,queueLevel
FCFS,36,B52,200,1924,2129,0
FCFS,35,Red Wine,25,2103,2133,0
FCFS,18,Margarita,75,2130,2210,0
FCFS,40,Bloody Mary,70,1976,2046,0
FCFS,38,Beer,25,2027,2054,0
FCFS,42,Cosmopolitan,65,1965,2032,0
FCFS,41,Pina Colada,100,2019,2119,0
FCFS,43,Mojito,75,1978,2059,0
FCFS,11,Martini,60,1885,1946,0
FCFS,45,Tequila shot,20,1844,1868,0
FCFS,14,B52,200,1720,1923,0
FCFS,22,Pina Colada,100,1823,1924,0
FCFS,26,Pina Colada,100,1432,1534,0
FCFS,7,Cider,25,1515,1545,0
FCFS,24,Red Wine,25,1473,1502,0
FCFS,27,Pina Colada,100,1467,1572,0
FCFS,17,Bloody Mary,70,1547,1622,0
FCFS,29,Tequila shot,20,1558,1582,0
FCFS,13,Mojito,75,1462,1541,0
FCFS,8,Vodka shot,20,1401,1425,0
FCFS,35,Gin and Tonic,40,1159,1204,0
FCFS,42,Draft Beer,50,1056,1111,0
FCFS,41,White Wine,25,927,957,0
FCFS,45,Red Wine,25,909,935,0
FCFS,43,Tequila shot,20,913,938,0
FCFS,11,Red Wine,25,876,906,0
FCFS,14,White Wine,25,780,808,0
FCFS,29,Tequila shot,20,345,369,0
FCFS,27,Beer,25,352,379,0
FCFS,35,Draft Beer,50,139,191,0
FCFS,43,Gin and Tonic,40,164,208,0
FCFS,45,Martini,60,84,149,0
FCFS,14,Gin and Tonic,40,68,113,0
FCFS,43,Margarita,75,1,76,0
FCFS,45,Martini,60,10,70,0
