scheduler,patronID,drink,execTime,waitTime,turnaroundTime,queueLevel
ASJF,33,Gin and Tonic,40,2688,2732,0
ASJF,35,Vodka shot,20,2510,2534,0
ASJF,31,Gin and Tonic,40,2578,2623,0
ASJF,36,Cider,25,2500,2530,0
ASJF,40,Cider,25,2467,2495,0
ASJF,6,Martini,60,2757,2822,0
ASJF,44,Mojito,75,2907,2983,0
ASJF,12,Tequila shot,20,2499,2519,0
ASJF,42,Vodka shot,20,2392,2413,0
ASJF,45,Mojito,75,2798,2878,0
ASJF,20,B52,200,3793,3998,0
ASJF,47,Margarita,75,2855,2935,0
ASJF,38,Draft Beer,50,2622,2677,0
ASJF,48,Martini,60,2515,2578,0
ASJF,22,White Wine,25,2210,2240,0
ASJF,43,Draft Beer,50,2438,2488,0
ASJF,28,Pina Colada,100,2722,2826,0
ASJF,11,Cosmopolitan,65,2417,2483,0
ASJF,7,Draft Beer,50,2232,2283,0
ASJF,18,Draft Beer,50,2177,2232,0
ASJF,9,Draft Beer,50,2102,2157,0
ASJF,27,Draft Beer,50,1980,2035,0
ASJF,26,Tequila shot,20,1737,1758,0
ASJF,39,Bloody Mary,70,1966,2038,0
ASJF,17,Red Wine,25,1557,1583,0
ASJF,15,Red Wine,25,1572,1601,0
ASJF,13,Draft Beer,50,1678,1733,0
ASJF,35,Beer,25,1462,1487,0
ASJF,29,Draft Beer,50,1581,1631,0
ASJF,31,Tequila shot,20,1382,1408,0
ASJF,41,Draft Beer,50,1628,1683,0
ASJF,40,Vodka shot,20,1442,1467,0
ASJF,12,Red Wine,25,1406,1433,0
ASJF,8,Margarita,75,1801,1880,0
ASJF,14,Bloody Mary,70,1793,1863,0
ASJF,36,Margarita,75,1674,1753,0
ASJF,45,Gin and Tonic,40,1451,1493,0
ASJF,42,Mojito,75,1687,1764,0
ASJF,22,White Wine,25,1096,1125,0
ASJF,11,Vodka shot,20,998,1023,0
ASJF,7,Cider,25,925,952,0
ASJF,43,Martini,60,1179,1241,0
ASJF,27,Vodka shot,20,840,865,0
ASJF,24,B52,200,2180,2385,0
ASJF,39,Vodka shot,20,929,952,0
ASJF,15,Vodka shot,20,892,917,0
ASJF,29,Red Wine,25,832,860,0
ASJF,26,Mojito,75,1226,1306,0
ASJF,28,Pina Colada,100,1503,1603,0
ASJF,44,B52,200,2330,2535,0
ASJF,8,Beer,25,1030,1059,0
ASJF,20,B52,200,2340,2540,0
ASJF,35,Margarita,75,1532,1612,0
ASJF,40,Margarita,75,1526,1606,0
ASJF,41,Bloody Mary,70,1531,1602,0
ASJF,42,Tequila shot,20,1192,1214,0
ASJF,13,Pina Colada,100,1786,1891,0
ASJF,38,B52,200,2672,2874,0
ASJF,43,Cider,25,1374,1400,0
ASJF,14,Cosmopolitan,65,1709,1778,0
ASJF,11,Martini,60,1671,1736,0
ASJF,24,Red Wine,25,1408,1436,0
ASJF,45,Mojito,75,1792,1870,0
ASJF,36,Pina Colada,100,1941,2043,0
ASJF,22,Pina Colada,100,1826,1926,0
ASJF,7,Pina Colada,100,1921,2026,0
ASJF,8,Tequila shot,20,1244,1269,0
ASJF,31,B52,200,2685,2890,0
ASJF,26,Bloody Mary,70,1797,1872,0
ASJF,29,Pina Colada,100,1915,2020,0
ASJF,42,Vodka shot,20,1297,1322,0
ASJF,27,B52,200,2478,2679,0
ASJF,41,Gin and Tonic,40,1398,1438,0
ASJF,35,Mojito,75,1660,1740,0
ASJF,38,White Wine,25,1331,1359,0
ASJF,14,Tequila shot,20,1221,1245,0
ASJF,13,Draft Beer,50,1476,1527,0
ASJF,43,Red Wine,25,1319,1349,0
ASJF,11,Red Wine,25,1201,1227,0
ASJF,45,White Wine,25,1119,1147,0
ASJF,29,Tequila shot,20,417,437,0
ASJF,27,Beer,25,323,353,0
ASJF,35,Gin and Tonic,40,131,172,0
ASJF,14,Draft Beer,50,228,279,0
ASJF,43,Martini,60,46,107,0
ASJF,45,Gin and Tonic,40,57,102,0
ASJF,43,Margarita,75,1,79,0
ASJF,45,Martini,60,33,95,0
