scheduler,patronID,drink,execTime,waitTime,turnaroundTime,queueLevel
ASJF,0,Beer,25,2,32,0
ASJF,0,White Wine,25,1,31,0
ASJF,0,Margarita,75,0,80,0
ASJF,0,B52,200,1,206,0
ASJF,1,Tequila shot,20,72,94,0
ASJF,0,Beer,25,12,42,0
ASJF,1,Cosmopolitan,65,27,92,0
ASJF,2,Draft Beer,50,64,117,0
ASJF,0,White Wine,25,16,45,0
ASJF,3,Pina Colada,100,1,106,0
ASJF,2,B52,200,65,265,0
ASJF,5,Beer,25,155,180,0
ASJF,3,White Wine,25,105,134,0
ASJF,4,Gin and Tonic,40,247,289,0
ASJF,2,White Wine,25,87,115,0
ASJF,8,White Wine,25,42,67,0
ASJF,6,Draft Beer,50,210,265,0
ASJF,7,Cosmopolitan,65,219,285,0
ASJF,4,Beer,25,65,93,0
ASJF,3,Gin and Tonic,40,96,141,0
ASJF,6,White Wine,25,41,71,0
ASJF,8,Gin and Tonic,40,77,119,0
ASJF,5,Cosmopolitan,65,296,362,0
ASJF,7,Martini,60,161,225,0
ASJF,11,Vodka shot,20,20,45,0
ASJF,5,Red Wine,25,39,66,0
ASJF,11,Vodka shot,20,25,49,0
ASJF,9,Mojito,75,354,431,0
ASJF,7,Tequila shot,20,44,65,0
ASJF,11,Beer,25,97,125,0
ASJF,12,Cider,25,95,124,0
ASJF,4,Martini,60,389,453,0
ASJF,6,Draft Beer,50,326,376,0
ASJF,14,Tequila shot,20,101,121,0
ASJF,12,White Wine,25,36,65,0
ASJF,15,Vodka shot,20,28,49,0
ASJF,10,Pina Colada,100,504,609,0
ASJF,15,Beer,25,103,133,0
ASJF,6,Cider,25,105,131,0
ASJF,13,Mojito,75,414,494,0
ASJF,10,Vodka shot,20,17,41,0
ASJF,11,Cosmopolitan,65,384,451,0
ASJF,10,Tequila shot,20,65,90,0
ASJF,9,Pina Colada,100,521,623,0
ASJF,10,Gin and Tonic,40,100,145,0
ASJF,17,Bloody Mary,70,376,451,0
ASJF,4,Pina Colada,100,599,704,0
ASJF,10,Red Wine,25,71,101,0
ASJF,18,Bloody Mary,70,363,438,0
ASJF,15,Pina Colada,100,563,664,0
ASJF,10,Cider,25,26,56,0
ASJF,13,Pina Colada,100,576,679,0
ASJF,19,Gin and Tonic,40,100,145,0
ASJF,17,Bloody Mary,70,340,411,0
ASJF,22,Red Wine,25,70,100,0
ASJF,23,Cider,25,56,82,0
ASJF,15,Gin and Tonic,40,187,229,0
ASJF,18,Draft Beer,50,300,354,0
ASJF,19,Tequila shot,20,112,134,0
ASJF,21,Draft Beer,50,298,352,0
ASJF,20,Martini,60,365,430,0
ASJF,17,Beer,25,143,171,0
ASJF,24,Cider,25,164,194,0
ASJF,22,White Wine,25,175,203,0
ASJF,15,White Wine,25,174,203,0
ASJF,18,Red Wine,25,156,184,0
ASJF,19,Draft Beer,50,261,315,0
ASJF,16,B52,200,1514,1716,0
ASJF,20,Cider,25,291,317,0
ASJF,24,Vodka shot,20,265,289,0
ASJF,23,Martini,60,589,654,0
ASJF,21,Gin and Tonic,40,481,522,0
ASJF,15,Tequila shot,20,288,313,0
ASJF,22,White Wine,25,348,378,0
ASJF,18,White Wine,25,318,345,0
ASJF,26,Cosmopolitan,65,656,722,0
ASJF,28,Draft Beer,50,546,600,0
ASJF,27,Bloody Mary,70,749,821,0
ASJF,17,Bloody Mary,70,703,774,0
ASJF,25,Pina Colada,100,992,1097,0
ASJF,29,Vodka shot,20,353,378,0
ASJF,23,Beer,25,408,438,0
ASJF,19,Bloody Mary,70,767,842,0
ASJF,22,Tequila shot,20,378,402,0
ASJF,16,Cosmopolitan,65,758,827,0
ASJF,4,B52,200,1878,2081,0
ASJF,26,Red Wine,25,680,708,0
ASJF,24,Cosmopolitan,65,1018,1086,0
ASJF,21,Gin and Tonic,40,871,914,0
ASJF,18,Red Wine,25,789,816,0
ASJF,28,Vodka shot,20,746,768,0
ASJF,27,Vodka shot,20,645,667,0
ASJF,17,Tequila shot,20,597,618,0
ASJF,29,Cider,25,638,663,0
ASJF,13,B52,200,2000,2205,0
ASJF,15,Pina Colada,100,1324,1429,0
ASJF,16,Red Wine,25,726,755,0
ASJF,23,Gin and Tonic,40,872,915,0
ASJF,19,White Wine,25,790,817,0
ASJF,25,Draft Beer,50,983,1038,0
ASJF,4,Tequila shot,20,719,743,0
ASJF,28,White Wine,25,561,588,0
ASJF,27,Draft Beer,50,564,618,0
ASJF,13,Beer,25,359,389,0
ASJF,16,White Wine,25,110,140,0
ASJF,26,Pina Colada,100,716,820,0
ASJF,25,Tequila shot,20,172,193,0
ASJF,28,Tequila shot,20,89,114,0
ASJF,22,B52,200,1320,1525,0
ASJF,19,Cosmopolitan,65,428,498,0
ASJF,4,Margarita,75,568,648,0
ASJF,23,Mojito,75,648,724,0
ASJF,16,Martini,60,430,495,0
ASJF,27,Margarita,75,607,687,0
ASJF,25,Margarita,75,602,682,0
ASJF,23,Cider,25,113,143,0
ASJF,4,Bloody Mary,70,250,325,0
ASJF,25,Mojito,75,25,103,0
ASJF,13,B52,200,926,1131,0
ASJF,25,Vodka shot,20,94,119,0
ASJF,13,Draft Beer,50,14,69,0
ASJF,27,B52,200,469,672,0
ASJF,13,Draft Beer,50,100,155,0
ASJF,27,White Wine,25,43,72,0
ASJF,23,B52,200,627,831,0
ASJF,13,Gin and Tonic,40,130,175,0
ASJF,27,Draft Beer,50,100,155,0
